RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,Hg0_water_Control,HgII_water_Control,MLD_Control,AS_Control,Net_Control,Diff_Hg0_Control,Diff_HgII_Control,Current_Hg0_Control,Current_HgII_Control,fr_Hg0_Control,fr_HgII_Control,Red_UVB_Control,Red_UVA_Control,Red_Bio_Control,Ox_UVB_Control,Ox_UVA_Control,Ox_Dark_Control,Ox_Bio_Control,Salinity_Control,SeaIce_Control,d_Hg0_water,d_HgII_water,d_MLD,d_AS,d_Net,d_Diff_Hg0,d_Diff_HgII,d_Current_Hg0,d_Current_HgII,d_fr_Hg0,d_fr_HgII,d_Red_UVB,d_Red_UVA,d_Red_Bio,d_Ox_UVB,d_Ox_UVA,d_Ox_Dark,d_Ox_Bio,d_Salinity,d_SeaIce
1,ice,ice,0.8,0,-0.405,28.054,28.054,0.432,0.3456,3.92,0.079575064989055,0.061,0.727303971996191,1.08221847584405,1.148,8.0684198,7.49973322743682e-06,0.142464290740662,0.0303747072057446,0.0196050169479592,0.00905731662791389,0.00383186764976868,0.00273331989483354,0.0072660893311136,0.0836801929337375,0.0538103270814498,0.000212758087263751,0.00295602238911944,0.000253914025441625,0.00259562976100234,0.0294393971592905,0.00036,0.000413348413509622,0.132550320126028,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,0.000796894801220679,0.0148367780876079,0,0.0044468411878021,0.00397109436119725,0.000524344740793973,-7.12051806585736e-05,0,0,0,0,2.69059156634889e-05,0.00037382592654368,1.3923351039817e-05,0.00032824978049645,0.00372297921709499,0,2.26659202973765e-05,0,-0.0864
1,ice,ice,0.8,-0.3,-0.405,28.054,27.754,0.432,0.3456,3.92,0.0687681746953161,0.061,0.71762435962941,1.07808967260961,1.148,7.00830979999999,7.93371522822068e-06,0.140568248420567,0.0229646871699271,0.010850868526083,0.0100554854074455,0.00329280563781569,0.00247977095774318,0.00806647722352371,0.0719081753991033,0.0488187594051691,0.000229663312389482,0.00300702565768083,0.000209697809537953,0.00293563535642243,0.0339293777408248,0.00036,0.000341368527154807,0.135203441926731,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0100099954925182,0.00515716572082647,-1.06011000000001,-0.0029631788480154,-0.00478305406067903,0.00152251352032557,0.000729182711751534,-0.000539062011952983,-0.0117720175346342,-0.000253548937090356,-0.00499156767628069,4.38111407892198e-05,0.000424829195105065,-3.02928648638555e-05,0.000668255375916543,0.00821295979862927,0,-4.93139660574392e-05,-0.300000000000001,-0.0864
1,ice,ice,0.8,-0.6,-0.405,28.054,27.454,0.432,0.3456,3.92,0.0579762095373927,0.061,0.708138358330654,1.0739628896029,1.148,5.94819979999998,8.646087201481e-06,0.13871013063347,0.0155582928646578,0.00185230987998353,0.0114742794010269,0.00276451148592519,0.00219428033578233,0.00919652809583319,0.0603713060193295,0.0431983621090321,0.000253835014826657,0.0030442117761876,0.000168758651684497,0.00338097297170571,0.0402502546199318,0.00036,0.000274723386463135,0.137847219730569,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0208019606504416,-0.00432883557792973,-2.12022000000002,-0.0103695731532847,-0.0137816127067785,0.00294130751390704,0.00185923358406102,-0.00106735616384348,-0.023308886914408,-0.00053903955905121,-0.0106119649724178,6.79828432263947e-05,0.00046201531361184,-7.12320227173111e-05,0.00111359299119982,0.0145338366777362,0,-0.000115959106749111,-0.600000000000001,-0.0864
1,ice,ice,0.8,-1,-0.405,28.054,27.054,0.432,0.3456,3.92,0.0446957168108759,0.061,0.695927593094195,1.06887962399629,1.148,4.53471979999999,1.03091006044429e-05,0.136318286128568,0.00643528606255921,-0.0101569340963523,0.0144382590926174,0.00207686928794618,0.00176393910781375,0.0115881854986211,0.0453545995316363,0.0347263196388505,0.000305212164201266,0.00305931638284922,0.000119287967972228,0.00422553812575414,0.0526269813614017,0.00036,0.000194189715303626,0.14135678992087,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0340824533769584,-0.0165396008143889,-3.53370000000001,-0.0194925799553833,-0.0257908566831143,0.00590528720549746,0.00425089098684897,-0.00175499836182249,-0.0383255934021013,-0.000969380787019785,-0.0190840074425993,0.000119359992601004,0.00047711992027346,-0.000120702706429581,0.00195815814524825,0.0269105634192061,0,-0.00019649277790862,-1,-0.0864
1,ice,ice,0.8,-1.5,-0.405,28.054,26.554,0.432,0.3456,3.92,0.0324902983179333,0.061,0.690994963564255,1.06420234086994,1.148,2.7678698,1.51643316091882e-05,0.13535208273284,-0.00195909839014632,-0.0257624183338166,0.0222615391165451,0.00124423619062863,0.00114615836067679,0.0174158763463588,0.0271715868091706,0.0225641925014827,0.000429088444233199,0.00305206468308562,6.56797266150965e-05,0.00599174768071858,0.077832302641187,0.00036,0.000106920485187366,0.145716862149377,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.046287871869901,-0.0214722303443284,-5.30055,-0.0278869644080889,-0.0413963409205786,0.0137285672294252,0.0100785818345866,-0.00258763145914005,-0.0565086061245669,-0.00158716153415675,-0.0312461345799672,0.000243236272632937,0.000469868220509859,-0.000174310947786712,0.00372436770021269,0.0521158846989914,0,-0.000283762008024879,-1.5,-0.0864
1,ice,ice,0.6,0,-0.405,28.054,28.054,0.432,0.2592,3.92,0.0804137313466868,0.061,0.741772093883234,1.08453388702107,1.148,8.0684198,7.96918920864883e-06,0.145298306231228,0.0349848485461761,0.0237363020156579,0.00958731821571118,0.00383186764976868,0.00273331989483354,0.0071505053087643,0.0836801929337375,0.0538103270814498,0.00023966400292724,0.00332984831566312,0.000265875726011354,0.00292387954149879,0.0331623763763855,0.00036,0.000432820949320809,0.132550320126028,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,0.00163556115885248,0.0293048999746509,0,0.00905698252823359,0.00810237942889591,0.00105434632859127,-0.000186789203007878,0,0,0,0,5.38118313269779e-05,0.00074765185308736,2.58850516095462e-05,0.000656499560992901,0.00744595843418999,0,4.21384561085635e-05,0,-0.1728
1,ice,ice,0.6,-0.3,-0.405,28.054,27.754,0.432,0.2592,3.92,0.0698505130375704,0.061,0.735207485641709,1.07997333400469,1.148,7.00830979999999,8.43052946981331e-06,0.144012430870817,0.0267999612297162,0.0141653709800974,0.0106347152756052,0.00329280563781569,0.00247977095774318,0.00783824819721489,0.0719081753991033,0.0488187594051691,0.000258707104771807,0.00338730158412873,0.000219576517118042,0.00330688308822189,0.0382201710439137,0.00036,0.000357450144145649,0.135203441926731,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0089276571502639,0.0227402917331253,-1.06011000000001,0.000872095211773657,-0.00146855160666459,0.00210174338848533,0.000500953685442719,-0.000539062011952983,-0.0117720175346342,-0.000253548937090356,-0.00499156767628069,7.28549331715446e-05,0.000805105121552972,-2.04141572837666e-05,0.001039503107716,0.0125037531017181,0,-3.32323490665967e-05,-0.300000000000001,-0.1728
1,ice,ice,0.6,-0.6,-0.405,28.054,27.454,0.432,0.2592,3.92,0.0592109227308172,0.061,0.729275081416357,1.07537565530245,1.148,5.94819979999998,9.18772057382993e-06,0.142850391623276,0.0185484439334603,0.00424445702687692,0.0121303618322771,0.00276451148592519,0.00219428033578233,0.00881189491622696,0.0603713060193295,0.0431983621090321,0.000285935620680007,0.00342919035145729,0.000176708746038246,0.003808539203416,0.0453404016980793,0.00036,0.000287665400527378,0.137847219730569,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0195672474570171,0.0168078875077737,-2.12022000000002,-0.00737942208448222,-0.0113894655598851,0.00359738994515714,0.00147460040445478,-0.00106735616384348,-0.023308886914408,-0.00053903955905121,-0.0106119649724178,0.000100083449079746,0.000846993888881531,-6.3281928363562e-05,0.00154115922291011,0.0196239837558838,0,-0.000103017092684868,-0.600000000000001,-0.1728
1,ice,ice,0.6,-1,-0.405,28.054,27.054,0.432,0.2592,3.92,0.0459677654777201,0.061,0.722180077985226,1.06964736384194,1.148,4.53471979999999,1.09552472496066e-05,0.141460622461361,0.0082678003466367,-0.0091043121366744,0.0152661594153159,0.00207686928794618,0.00176393910781375,0.0108916585190831,0.0453545995316363,0.0347263196388505,0.000343810051854251,0.00344620512415864,0.000124907535272512,0.00475991016258984,0.0592823200154784,0.00036,0.000203337848118042,0.14135678992087,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0328104047101142,0.00971288407664272,-3.53370000000001,-0.0176600656713058,-0.0247382347234364,0.00673318752819597,0.0035543640073109,-0.00175499836182249,-0.0383255934021013,-0.000969380787019785,-0.0190840074425993,0.000157957880253989,0.000864008661582875,-0.000115083139129297,0.00249253018208395,0.0335659020732829,0,-0.000187344645094204,-1,-0.1728
1,ice,ice,0.6,-1.5,-0.405,28.054,26.554,0.432,0.2592,3.92,0.0335473822150104,0.061,0.722979744923775,1.06426867137392,1.148,2.7678698,1.6115405477552e-05,0.141617261208866,-0.00138541311290198,-0.0264631289285545,0.0235635449505502,0.00124423619062863,0.00114615836067679,0.0159581099961144,0.0271715868091706,0.0225641925014827,0.00048335203365156,0.00343803635644822,6.87738496037933e-05,0.00674947896063212,0.0876751687699977,0.00036,0.00011195742958757,0.145716862149377,0.0787781701878343,0.712467193908583,8.0684198,0.0259278660179425,0.015633922586762,0.00853297188711991,0.00733729451177218,0.00383186764976868,0.0836801929337375,0.00273331989483354,0.0538103270814498,0.000185852171600262,0.00258219646257576,0.000239990674401808,0.00226737998050589,0.0257164179421956,0.00036,0.000390682493212246,28.054,0.432,-0.0452307879728239,0.0105125510151917,-5.30055,-0.0273132791308445,-0.0420970515153165,0.0150305730634302,0.00862081548434226,-0.00258763145914005,-0.0565086061245669,-0.00158716153415675,-0.0312461345799672,0.000297499862051298,0.000855839893872453,-0.000171216824798015,0.00448209898012623,0.0619587508278021,0,-0.000278725063624676,-1.5,-0.1728
