Scenario,RowID,Regime0,RegimeNew,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
SalinityOnly,21,ice,ice,-0.696,29.076,27.976,0.3917,0.3917,9.585,0.0846679069294873,0.132,0.812716096368513,1.1628772470778,1.176,7.7927912,0.000107590117203354,0.159194816336389,0.174891534503705,0.0466348857211512,0.126905397748004,0.00369067565852289,0.00267046996127459,0.0587754767360324,0.0805968471222351,0.052573012895047,0.000119420172284338,0.00196789003162257,0.000217340559507834,0.00147512876142494,0.0201785093453365,0.00036,0.000353810213152288,0.133241002734431,0.00224032703443567,0.0001308736,4.73320930705127,0.132
SalinityOnly,22,ice,ice,-0.692,29.291,28.191,0.4925,0.4925,10.108,0.0914435169575778,0.129,0.805049470924109,1.16911463405947,1.166,8.55253669999999,0.000113631541084593,0.157693077863391,0.185555444325286,0.0547286641501777,0.129774464864132,0.00408162075197209,0.00283848326092973,0.0663857541475649,0.0891342925239055,0.0558806574285558,9.34504434595322e-05,0.00160740731140689,0.000226480111633942,0.00111523680301796,0.0152952909508085,0.00036,0.000368688553822697,0.131335754231803,0.00141048941851575,7.12336000000001e-05,3.75564830424222,0.129
SalinityOnly,23,ice,ice,-0.643,29.719,28.619,0.4289,0.4289,10.268,0.0991011282700107,0.12,0.775153637920391,1.20102571083084,1.153,10.0649603,0.000122271772820636,0.15183708255886,0.243161359654046,0.108040707655818,0.13446524523905,0.00487633734121921,0.00312411094891851,0.0895178292792383,0.10648928585721,0.0615037531164209,9.35866103995289e-05,0.00170187219666498,0.000299487883878321,0.00104384575774094,0.0140164811397465,0.00036,0.000487538415615872,0.12752991633778,0.000436762839586546,3.13600000000006e-07,2.08988717299893,0.12
SalinityOnly,24,ice,ice,-0.664,29.884,28.784,0.4599,0.4599,8.633,0.102539222102914,0.135,0.73317714720386,1.16328539731503,1.145,10.6480208,7.12904329490578e-05,0.143614728209139,0.175265175634734,0.0978082315644838,0.0770446336937635,0.00518856495652638,0.00321686145923046,0.0669980550026221,0.113307701699344,0.0633297140316769,8.30399434900536e-05,0.00155038517049014,0.000314370309397285,0.000903899793309613,0.0120662301205624,0.00036,0.000511765619949069,0.126058273381328,0.00105370210168394,0.0002085136,3.24607778970859,0.135
SalinityOnly,25,ice,ice,-0.674,29.97,28.87,0.4796,0.4796,7.134,0.105691860564593,0.144,0.707405737764541,1.13406614656222,1.137,10.951919,3.98241763286551e-05,0.138566624928357,0.122721321477372,0.0802130951587642,0.0423444004313788,0.00535259307990889,0.00326137363162247,0.0425038673177097,0.116889742173012,0.0642060163481555,7.57724038589525e-05,0.00144534872266308,0.000319556191094706,0.000814844118113054,0.0109588168651703,0.00036,0.00052020775294487,0.125290291683105,0.0014675135470026,0.000549433599999999,3.83081394354072,0.144
SalinityOnly,26,ice,ice,-0.659,29.912,28.812,0.3382,0.3382,8.166,0.10053594628592,0.133,0.720961192077578,1.16868765209404,1.145,10.7469644,6.60694683114039e-05,0.141221867108698,0.185601068025737,0.112895880671795,0.0721340605120308,0.00524187231178737,0.00323164197940692,0.066084382369406,0.114471825876049,0.0636206952031937,9.27821423868979e-05,0.00178844680426449,0.000345618115054351,0.00100591546730488,0.0137977224830225,0.00036,0.000562634140786153,0.125808303083128,0.00105391478355064,0.0001547536,3.24640537140796,0.133
SalinityOnly,27,ice,ice,-0.706,29.946,28.846,0.5303,0.5303,7.303,0.106497302628652,0.128,0.711783527896655,1.13125839475993,1.131,10.8671102,4.10283629140228e-05,0.139424146391455,0.117415424773935,0.073872528920486,0.0434420792480153,0.00530672877535276,0.0032492156812863,0.0429004868606312,0.115888159079645,0.0639666651893446,6.47402365166083e-05,0.00126434367521389,0.000297484877101258,0.000698537026614294,0.00965433510124063,0.00036,0.000484277706909024,0.125504676411955,0.000462365994243785,5.53536e-05,2.15026973713482,0.128
SalinityOnly,28,ice,ice,-0.557,30.083,28.983,0.6666,0.6666,6.711,0.116749159330748,0.159,0.709205137012331,1.11202016730724,1.14,11.3512271,2.87392501924148e-05,0.138919091225072,0.0821710957349336,0.0541256229068355,0.0288009612188271,0.00556946360964751,0.00331587015210262,0.0304172187745259,0.121625753285312,0.0652788785467517,4.4766723587231e-05,0.000890370978910128,0.000262558387833973,0.000474128099990143,0.00654522633935242,0.00036,0.000427420631357631,0.124280235421752,0.0017851335372585,0.0014776336,4.22508406692518,0.159
SalinityOnly,29,ice,ice,-0.553,30.759,29.659,0.7139,0.7139,2.476,0.177315657654413,0.141,0.777017784723637,1.07586000277392,1.149,13.7400083,1.57791162415739e-06,0.152202231605733,0.0170250554659095,0.0229544840827208,0.00105289514543575,0.00689875497670349,0.00354723726363542,0.00114067133159303,0.150654772089527,0.0698337570192653,2.80266493837126e-05,0.00062478990673046,0.000305314125509482,0.000276629934124205,0.00415752583133309,0.00036,0.000497022995015436,0.118215915357792,0.00131882699087256,0.000417793599999999,-3.63156576544135,0.141
SalinityOnly,30,ice,ice,-0.531,30.494,29.394,0.749,0.749,2.213,0.166166002756304,0.156,0.761778892683514,1.07261466139735,1.152,12.8035778,1.02063546538116e-06,0.149217237669551,0.0110158986858573,0.0157338499582456,0.000743960015992575,0.00637114157689929,0.00347586599899596,0.00081476317661092,0.139132768950221,0.0684286850766342,2.45903794553186e-05,0.000555320643262744,0.000251668576493699,0.000248345280509539,0.00375544614580747,0.00036,0.000409693031501371,0.120597546244246,0.000103347612041178,0.0012559936,-1.01660027563039,0.156
