Scenario,RowID,Regime0,RegimeNew,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
IceOnly,22,ice,ice,-0.692,29.291,29.291,0.4925,0.445417,10.108,0.115404371756393,0.129,0.73550609163153,1.22595211535141,1.166,12.4396067,0.000122415648172562,0.144070921807466,0.287810207929933,0.164967702596387,0.12358871916721,0.00616833667090557,0.00344139926070249,0.113634575517574,0.134703922441785,0.0677501452304538,8.61806978504513e-05,0.00159230705870596,0.000403618647138267,0.000879668012625061,0.010952714423062,0.00036,0.000657053611620434,0.121521747898755,0.000184841107338365,7.12336000000001e-05,1.3595628243607,0.129
IceOnly,23,ice,ice,-0.643,29.719,29.719,0.4289,0.38789716,10.268,0.1226483575303,0.12,0.733890422726796,1.26318619106479,1.153,13.9520303,0.000148894467368655,0.143754444607496,0.354937388681911,0.212226508334909,0.14435768812932,0.00701938113256845,0.0035599364460576,0.139404158802702,0.153289001900737,0.0700837633068923,8.63519284537866e-05,0.00163334141132732,0.000498201076374789,0.000848692057030691,0.0110025048316413,0.00036,0.000811025008051982,0.117675928261232,7.01379760829599e-06,3.13600000000006e-07,-0.264835753029986,0.12
IceOnly,24,ice,ice,-0.664,29.884,29.884,0.4599,0.41593356,8.633,0.126249962197408,0.135,0.718770768507015,1.20775381019125,1.145,14.5350908,9.20496109863592e-05,0.14079280697371,0.255304602289159,0.170020494020875,0.0874118513229847,0.00735332393233495,0.00358827122521405,0.0930678933055206,0.160581633188507,0.0706415844887712,7.73732165379635e-05,0.00149227103457142,0.000515679749874344,0.000753002206370545,0.010442613175281,0.00036,0.000839478662586141,0.116189569687384,7.65631615467916e-05,0.0002085136,0.875003780259215,0.135
IceOnly,25,ice,ice,-0.674,29.97,29.97,0.4796,0.43375024,7.134,0.13057699084851,0.144,0.711835388109096,1.16594798112404,1.137,14.838989,5.31528422116312e-05,0.139434304769062,0.180181352782476,0.13362858019849,0.0492031780907854,0.00752867027307204,0.00359920913773106,0.0555645688731003,0.164410840500505,0.070856917004823,7.0987761727847e-05,0.00139509378292027,0.000521246735269205,0.00068809676050643,0.00998262461229852,0.00036,0.000848541196949869,0.115414063006288,0.000180177174680995,0.000549433599999999,1.34230091514904,0.144
IceOnly,26,ice,ice,-0.659,29.912,29.912,0.3382,0.30586808,8.166,0.123431892123857,0.133,0.709320474122932,1.21130017193455,1.145,14.6340344,8.52883159929916e-05,0.138941683456505,0.262248476474632,0.181783869773185,0.0823201140958613,0.0074103162885951,0.00359212059101259,0.0902192901041284,0.161826230289319,0.0707173661903815,8.40041864731168e-05,0.00167114920160274,0.000556354133942869,0.000816399812152864,0.0117774710319142,0.00036,0.000905692776186065,0.115937138669053,9.15486883295065e-05,0.0001547536,0.956810787614283,0.133
IceOnly,27,ice,ice,-0.706,29.946,29.946,0.5303,0.47960332,7.303,0.132329925192795,0.128,0.712620404625208,1.1641364030577,1.131,14.7541802,5.45498300097629e-05,0.139588073792048,0.176688807533547,0.129534514659204,0.0499676574388846,0.00747964739623091,0.00359642074829024,0.0568130888087951,0.163340280615045,0.0708020225345033,6.16808559816887e-05,0.0012419197439474,0.000491812306098116,0.000598504818265321,0.00883007011687797,0.00036,0.00080062468434577,0.115630537931529,1.87482521752029e-05,5.53536e-05,-0.432992519279524,0.128
IceOnly,28,ice,ice,-0.557,30.083,30.083,0.6666,0.60287304,6.711,0.142988003234624,0.159,0.730804601937155,1.13783446919914,1.14,15.2382971,4.07664507712666e-05,0.143149994079139,0.128835713279016,0.0979893998597293,0.0349397451206942,0.00776041241398584,0.00360959064232896,0.0387904135539326,0.16947161734224,0.0710612956284397,4.54571569377499e-05,0.000929055351921564,0.000448096298194856,0.000438839035448495,0.00686152106363182,0.00036,0.000729459090084649,0.114394265630801,0.000256384040414423,0.0014776336,1.60119967653764,0.159
IceOnly,29,ice,ice,-0.553,30.759,30.759,0.7139,0.64565116,2.476,0.187678746379767,0.141,0.86720652943958,1.07875434770358,1.149,17.6270783,3.38079804858217e-06,0.169868401520194,0.0225787048985853,0.0310062152071268,0.0020621959845907,0.00917867023373585,0.00357704845530951,0.000935509093717971,0.200443482457057,0.0704206440417841,2.86743039808122e-05,0.000655812194772174,0.000505908533057141,0.000278417600845944,0.0061320162946034,0.00036,0.000823572030558137,0.108274900378069,0.00217890536358662,0.000417793599999999,-4.66787463797671,0.141
IceOnly,30,ice,ice,-0.531,30.494,30.494,0.749,0.6773956,2.213,0.192331984982701,0.156,0.851788899704348,1.07571609758029,1.152,16.6906478,1.79215553376325e-06,0.16684839644707,0.0169588747634612,0.0263235970739175,0.00104705806530245,0.00861618093161816,0.00360913275888949,0.000632608459288173,0.18815986057173,0.0710522813679101,2.63257750352682e-05,0.000609002311581562,0.000437149459431574,0.000253440012167159,0.00514710541282354,0.00036,0.000711638654888609,0.110677478327108,0.0013200131327832,0.0012559936,-3.63319849827009,0.156
IceOnly,31,ice,ice,-0.692,30.447,30.447,0.8261,0.74712484,1.922,0.197307563341852,0.159,0.846548726041636,1.07219993973881,1.153,16.5245639,1.07082042771914e-06,0.16582195131139,0.0102814591960655,0.0205629423699293,0.000596162998525596,0.00851729589970145,0.00361222099994919,0.000405746667995585,0.186000412671814,0.071113078957626,2.04035686519308e-05,0.000479329035186701,0.000368169850935995,0.000196297446030929,0.00398347195930288,0.00036,0.000599346268965574,0.111103104027663,0.00146746940919004,0.0014776336,-3.83075633418525,0.159
IceOnly,32,ice,ice,-0.639,30.121,30.121,0.7247,0.65541868,3.424,0.175868581984896,0.162,0.782277104554699,1.08766864601455,1.155,15.3725777,5.29832529318682e-06,0.153232427092572,0.0385259216986515,0.0426719994684032,0.00357781217533854,0.00783868665487609,0.00361206353783681,0.00369229784459341,0.171180967502034,0.0711099790322254,2.73466414738578e-05,0.00064805542672518,0.000394963812825939,0.000263724040224305,0.00484013878723673,0.00036,0.000642964346460831,0.114051118585958,0.000192337566271769,0.0017172736,-1.38685819848955,0.162
