RowID,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
23,0.708,29.538,0.6517,5.641,0.108043964844478,0.15,0.720174153793659,1.09663776895439,1.118,13.3124306,2.11922002736695e-05,0.169445446499585,0.0580717751974809,0.0359552608839444,0.0222577195208089,0.00665680237850488,0.00351774082997098,0.0230657490542254,0.145371019635472,0.0692530665753038,3.54145139999432e-05,0.000639143192359388,0.000341771417615174,0.000413659934884194,0.00707142466840419,0.00036,0.000556372075187492,0.119304053048599,0.00176030888597144,0.0008667136,4.19560351555225,0.15
24,-0.495,29.507,0.57457,5.885,0.105647651071499,0.157,0.732813792425588,1.10321219460064,1.133,13.2028859,2.62697086408807e-05,0.172419351075719,0.0698709874622622,0.0418387979766267,0.0279385761885941,0.00659509640141591,0.0035093477300922,0.0269883232166018,0.144023486646361,0.069087833281331,4.28907344479211e-05,0.000770623952396016,0.000372317688418102,0.000500986076468273,0.00855966039137172,0.00036,0.000606098562541096,0.119582650323887,0.00263706374047448,0.0013278736,5.13523489285007,0.157
25,-0.558,29.541,0.49666,6.809,0.104282269086054,0.15,0.749293277764181,1.12389615725196,1.109,13.3230317,4.3815187262179e-05,0.176296710095856,0.106992780137629,0.059845867669176,0.0469294608820068,0.00666278002646216,0.00351853496515503,0.041526095374207,0.145501559304394,0.0692687005572908,5.12095019117551e-05,0.000915593531861187,0.000412741878103941,0.000598153605222496,0.0101261124955844,0.00036,0.000671905382959905,0.119277088063656,0.00209011091992001,0.0008667136,4.57177309139464,0.15
26,-0.54,29.649,0.51332,6.535,0.10772135569733,0.145,0.747273487961425,1.12025150382914,1.109,13.7046713,3.97593710724161e-05,0.17582148589743,0.100451670437504,0.0587615051095698,0.0418293459624223,0.00687869249240402,0.00354499651556834,0.0380700657304069,0.150216648252705,0.0697896438561392,5.04076487800227e-05,0.000904195315200318,0.0004258273291091,0.000588787543774931,0.00985153631928467,0.00036,0.000693207279945046,0.118305886622368,0.00138969732104498,0.000597313599999999,3.72786443026698,0.145
27,-0.454,29.803,0.6369,5.732,0.117609573220625,0.125,0.739817793591313,1.10136116360661,1.116,14.2488611,2.58923537173283e-05,0.174067280397479,0.0665489166408169,0.0419130556916436,0.0258247744402237,0.00718898135097558,0.00357556882022535,0.0257246852004024,0.156992725592439,0.0703915147591158,3.85667978950685e-05,0.000701966514833065,0.000389567710747881,0.000450480249594601,0.00746336381755067,0.00036,0.000634179994240736,0.116919490349126,5.46184079813089e-05,1.97136e-05,0.739042677937539,0.125
28,0.235,29.964,0.65211,5.058,0.124334807995471,0.151,0.735443080032673,1.09533991280411,1.121,14.8177868,1.86139137261525e-05,0.173037980347835,0.0557424948876435,0.0398566481915692,0.0178731869120586,0.00751640809314571,0.00359853120538178,0.0188867047602583,0.164143059440247,0.070843570685015,3.67052457169037e-05,0.000685411306251978,0.000407668669266639,0.00042873635236635,0.00707826557881873,0.00036,0.00066364667089918,0.115468185675124,0.000711032464638407,0.0009265936,2.66651920045292,0.151
29,-0.435,29.916,0.64236,4.666,0.123157110869386,0.137,0.73775323865446,1.09026956139669,1.115,14.6481692,1.47088627450892e-05,0.173581523679808,0.0466426653767213,0.0342530102726218,0.014219312184067,0.00741846571092006,0.00359264778632537,0.0147602945100273,0.162004197091615,0.0707277449800248,3.80872290441998e-05,0.000703230764668794,0.000404410926649917,0.000444878636097288,0.00732814547688862,0.00036,0.000658343368964981,0.115901072391058,0.000191625579482482,0.0002702736,1.38428891306144,0.137
30,-0.434,29.92,0.64236,4.353,0.123954307033861,0.134,0.738066369622994,1.0871352177965,1.123,14.662304,1.19683979315602e-05,0.173655198382651,0.041017415744386,0.0314157390394297,0.0115173037416495,0.00742661704753125,0.00359316930311639,0.0119921451531355,0.162182205698027,0.0707380119777357,3.80556745979849e-05,0.000703268177971445,0.000404999165606639,0.000444510063760912,0.00732310370304994,0.00036,0.000659300967266622,0.115865004939084,0.000100915947169927,0.0001806336,1.00456929661386,0.134
31,-0.43,29.917,0.65386,4.498,0.123986206474926,0.142,0.737238013574061,1.08790500993334,1.124,14.6517029,1.3055494305592e-05,0.173460299468503,0.0423989722956333,0.0317546626162074,0.0125611243245922,0.00742050336560852,0.00359277869788454,0.0131336353683101,0.162048695324082,0.0707303222099462,3.69271368226395e-05,0.000682097155490236,0.000397275644160655,0.000431328155838515,0.00710660275548766,0.00036,0.000646727792819671,0.115892055638099,0.000324496757164003,0.000459673599999999,1.80137935250742,0.142
32,-0.429,29.931,0.65386,4.318,0.124973302150576,0.141,0.737939318253759,1.08631036185704,1.116,14.7011747,1.16380106322478e-05,0.173625305229898,0.0395370354280943,0.0304333236439406,0.0111337993096843,0.0074490430937504,0.00359457419441389,0.0116682443948381,0.162671944918136,0.0707656697942888,3.68270612396497e-05,0.000682310445845986,0.000399302025360046,0.000430159221001709,0.0070903268426261,0.00036,0.000650026552911702,0.11576581339827,0.000256855043956722,0.000417793599999999,1.60266978494237,0.141
