RowID,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
30,-0.434,29.92,0.64236,4.353,0.12395430703386144,0.134,0.7380663696229945,1.0871352177965021,1.123,14.662304000000006,1.1968397931560155e-05,0.17365519838265114,0.04101741574438603,0.031415739039429735,0.011517303741649458,0.00742661704753125,0.003593169303116388,0.01199214515313549,0.16218220569802716,0.07073801197773566,3.805567459798489e-05,0.0007032681779714446,0.00040499916560663893,0.0004445100637609122,0.007323103703049936,0.00035999999999999997,0.0006593009672666215,0.11586500493908429,0.00010091594716992588,0.0001806336000000002,1.0045692966138566,0.134
31,-0.43,29.917,0.65386,4.498,0.12398620647492588,0.142,0.7372380135740615,1.0879050099333365,1.124,14.651702900000004,1.3055494305591953e-05,0.17346029946850278,0.0423989722956333,0.03175466261620741,0.012561124324592235,0.007420503365608523,0.003592778697884536,0.01313363536831006,0.16204869532408192,0.07073032220994616,3.6927136822639536e-05,0.0006820971554902364,0.0003972756441606548,0.00043132815583851476,0.007106602755487665,0.00035999999999999997,0.0006467277928196707,0.11589205563809926,0.0003244967571640019,0.00045967359999999946,1.8013793525074109,0.142
32,-0.429,29.931,0.65386,4.318,0.1249733021505763,0.141,0.7379393182537586,1.0863103618570353,1.116,14.701174699999996,1.1638010632247752e-05,0.17362530522989753,0.03953703542809431,0.03043332364394058,0.011133799309684342,0.007449043093750402,0.0035945741944138896,0.011668244394838123,0.1626719449181364,0.07076566979428882,3.6827061239649675e-05,0.0006823104458459861,0.00039930202536004575,0.00043015922100170885,0.007090326842626099,0.00035999999999999997,0.0006500265529117023,0.11576581339826955,0.00025685504395672195,0.0004177935999999994,1.602669784942369,0.141
33,-0.425,29.954,0.65386,4.462,0.12569934152059772,0.152,0.7385891173445737,1.0879854275134861,1.107,14.782449799999995,1.30054702559432e-05,0.17377819255096863,0.04254329883441631,0.032276994804225745,0.012389806306526521,0.007495980698033015,0.0035973729255241956,0.012998436570179189,0.16369696669373288,0.07082076785900611,3.6632193285188545e-05,0.0006823460699756166,0.0004025895095767785,0.0004278830619852803,0.007060039623071823,0.00035999999999999997,0.0006553782714040582,0.11555838429201569,0.0006917246364501546,0.0009884735999999997,2.6300658479402275,0.152
34,-0.47,29.997,0.65386,7.174,0.12707831106303946,0.16,0.7673048749306234,1.1255074394281768,1.033,14.934398900000005,5.550308965716367e-05,0.1805345504959334,0.10988457045340765,0.059734966510304965,0.052452459196909385,0.007583903383647788,0.003602101721962736,0.047774606188175604,0.16561701925503172,0.07091386273734086,3.631668340706633e-05,0.0006830732784496367,0.000408643769004242,0.00042419774258093773,0.007009351814938701,0.00035999999999999997,0.0006652340425650451,0.11517047858993908,0.00108383760246199,0.0015555136000000003,3.2921688936960543,0.16
35,-0.471,29.726,0.67066,7.906,0.11825863685348424,0.136,0.7755957284783932,1.128028307252445,1.027,13.9767662,6.38309263433653e-05,0.18248525557728656,0.11440880666055987,0.052186513409192226,0.06343525613798326,0.0070334822403436284,0.00356133479150572,0.052386626247370664,0.15359694140362654,0.07011129225660598,3.737919928547343e-05,0.0006590693952862689,0.00036103190631322363,0.00043660848042350713,0.007096637449174933,0.00035999999999999997,0.0005877263591145502,0.11761291202119326,0.0003147559662965479,0.00023839360000000028,1.7741363146515767,0.136
36,-0.43,28.946,0.5638,7.131,0.09039412982470614,0.125,0.7473031724660187,1.1099458940539157,1.021,11.220480200000011,4.158281676728588e-05,0.175828470186034,0.08195605062238326,0.032814501303083166,0.04773149679197837,0.005498284687317081,0.0032985251587702683,0.03981007418947622,0.1200713504463244,0.0649374111004409,6.062063304012217e-05,0.0009499802942217554,0.00030598835662040377,0.0007080805094785638,0.011005308651665022,0.00035999999999999997,0.0004981205805448434,0.12461108133130172,0.001197566250589293,1.9713599999999997e-05,3.460587017529386,0.125
37,-0.417,29.064,0.5861,5.751,0.09126159402882128,0.124,0.7225109719353999,1.0932285066438536,1.034,11.637456799999995,2.1794930497662484e-05,0.16999526238971316,0.05195312516890697,0.025669946477862693,0.024913122954952505,0.005725859510280776,0.003352145520525745,0.023475758302993213,0.12504112154309305,0.06599302453586119,5.816357020067131e-05,0.0009067143198881326,0.0003160384961667624,0.0006793807381312778,0.010459614709322934,0.00035999999999999997,0.0005144812728296132,0.12355554898343457,0.0010718032255337105,1.1833599999999991e-05,3.273840597117872,0.124
38,-0.474,29.21,0.70709,6.323,0.09951201947724896,0.131,0.7331621095498214,1.0926729083463214,1.047,12.153377000000006,2.6937656799256997e-05,0.17250130451757498,0.0509559852514039,0.02071427351808497,0.029562798836628913,0.006009740896461546,0.003411649578498414,0.027629222067167555,0.1312405134159668,0.06716446913268102,4.232546568660117e-05,0.0006600546157497991,0.00028033413882132583,0.000494383443463058,0.0075487848803640935,0.00035999999999999997,0.0004563579004068095,0.12224794856319954,0.0009914929174011495,0.0001089936000000001,3.148798052275105,0.131
39,-0.417,29.046,0.4203,6.297,0.08786334055693361,0.124,0.744263681587183,1.1094106637510228,1.05,11.573850199999995,3.243843923722085e-05,0.17511332665251128,0.08099546542541183,0.04165543006262207,0.03768888538008753,0.005691037028177213,0.0033442855601575113,0.0315317780749984,0.12428066938576615,0.06583828705377527,8.598865668788866e-05,0.0013044141900441012,0.0003730706217693304,0.0010043922140608316,0.015059465389262125,0.00035999999999999997,0.0006073242679965844,0.12371663787848428,0.0013058581557041594,1.1833599999999991e-05,3.6136659443066392,0.124
